date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:31:48	19986/19986	---M--	200	added ('OK')	image/jpeg	etag:%224e12-673ec38b-5c16b12a6526516c;;;%22	https://html.storebuild.shop/tecza-prv/tecza/assets/img/project/project-5-bg.jpg	D:/techHive/html.storebuild.shop/tecza-prv/tecza/assets/img/project/project-5-bg.jpg	(from https://html.storebuild.shop/tecza-prv/tecza/index-5.html)
10:31:48	6616/6616	---M--	200	added ('OK')	image/png	etag:%2219d8-673ec38b-d2e6be319ef8ab5;;;%22	https://html.storebuild.shop/tecza-prv/tecza/assets/img/brand/brand-5-img1.png	D:/techHive/html.storebuild.shop/tecza-prv/tecza/assets/img/brand/brand-5-img1.png	(from https://html.storebuild.shop/tecza-prv/tecza/index-5.html)
10:31:48	5655/5655	---M--	200	added ('OK')	image/png	etag:%221617-673ec38b-1ddcc9d5d07030c5;;;%22	https://html.storebuild.shop/tecza-prv/tecza/assets/img/brand/brand-5-img2.png	D:/techHive/html.storebuild.shop/tecza-prv/tecza/assets/img/brand/brand-5-img2.png	(from https://html.storebuild.shop/tecza-prv/tecza/index-5.html)
10:31:49	4475/4475	---M--	200	added ('OK')	image/png	etag:%22117b-673ec38b-b554e770f18fc79f;;;%22	https://html.storebuild.shop/tecza-prv/tecza/assets/img/brand/brand-5-img3.png	D:/techHive/html.storebuild.shop/tecza-prv/tecza/assets/img/brand/brand-5-img3.png	(from https://html.storebuild.shop/tecza-prv/tecza/index-5.html)
10:31:49	4963/4963	---M--	200	added ('OK')	image/png	etag:%221363-673ec38b-4bbe844e103d75cc;;;%22	https://html.storebuild.shop/tecza-prv/tecza/assets/img/brand/brand-5-img4.png	D:/techHive/html.storebuild.shop/tecza-prv/tecza/assets/img/brand/brand-5-img4.png	(from https://html.storebuild.shop/tecza-prv/tecza/index-5.html)
10:31:49	157721/157721	---M--	200	added ('OK')	image/jpeg	etag:%2226819-673ec38b-15350a9cc645262c;;;%22	https://html.storebuild.shop/tecza-prv/tecza/assets/img/slider/slider-5-bg3.jpg	D:/techHive/html.storebuild.shop/tecza-prv/tecza/assets/img/slider/slider-5-bg3.jpg	(from https://html.storebuild.shop/tecza-prv/tecza/index-5.html)
10:31:49	4884/4884	---M--	200	added ('OK')	image/png	etag:%221314-673ec38b-d4991e3f27cabcd3;;;%22	https://html.storebuild.shop/tecza-prv/tecza/assets/img/brand/brand-5-img5.png	D:/techHive/html.storebuild.shop/tecza-prv/tecza/assets/img/brand/brand-5-img5.png	(from https://html.storebuild.shop/tecza-prv/tecza/index-5.html)
10:31:50	88455/88455	---M--	200	added ('OK')	image/jpeg	etag:%2215987-673ec38b-5040a9969d98e369;;;%22	https://html.storebuild.shop/tecza-prv/tecza/assets/img/subscribe/subscribe-5-bg.jpg	D:/techHive/html.storebuild.shop/tecza-prv/tecza/assets/img/subscribe/subscribe-5-bg.jpg	(from https://html.storebuild.shop/tecza-prv/tecza/index-5.html)
10:31:50	4405/4405	---M--	200	added ('OK')	image/png	etag:%221135-673ec38b-ee8233a0624f5a7c;;;%22	https://html.storebuild.shop/tecza-prv/tecza/assets/img/subscribe/subscribe-5-img.png	D:/techHive/html.storebuild.shop/tecza-prv/tecza/assets/img/subscribe/subscribe-5-img.png	(from https://html.storebuild.shop/tecza-prv/tecza/index-5.html)
10:31:50	173874/173874	---M--	200	added ('OK')	image/png	etag:%222a732-673ec38b-4049b8ed7212c709;;;%22	https://html.storebuild.shop/tecza-prv/tecza/assets/img/subscribe/subscribe-bg-shape.png	D:/techHive/html.storebuild.shop/tecza-prv/tecza/assets/img/subscribe/subscribe-bg-shape.png	(from https://html.storebuild.shop/tecza-prv/tecza/index-5.html)
10:31:50	1726/1726	---M-Z	200	added ('OK')	image/svg+xml	etag:%226be-673ec38b-ee790f13aa4182ed;gz%22	https://html.storebuild.shop/tecza-prv/tecza/assets/img/step/step-icon1.svg	D:/techHive/html.storebuild.shop/tecza-prv/tecza/assets/img/step/step-icon1.svg	(from https://html.storebuild.shop/tecza-prv/tecza/index-5.html)
10:31:50	1622/1622	---M-Z	200	added ('OK')	image/svg+xml	etag:%22656-673ec38b-79dd5a82304b5cb1;gz%22	https://html.storebuild.shop/tecza-prv/tecza/assets/img/step/step-icon2.svg	D:/techHive/html.storebuild.shop/tecza-prv/tecza/assets/img/step/step-icon2.svg	(from https://html.storebuild.shop/tecza-prv/tecza/index-5.html)
10:31:51	1610/1610	---M-Z	200	added ('OK')	image/svg+xml	etag:%2264a-673ec38b-8a2e05f2d4c6c23;gz%22	https://html.storebuild.shop/tecza-prv/tecza/assets/img/step/step-icon3.svg	D:/techHive/html.storebuild.shop/tecza-prv/tecza/assets/img/step/step-icon3.svg	(from https://html.storebuild.shop/tecza-prv/tecza/index-5.html)
10:31:51	1858/1858	---M-Z	200	added ('OK')	image/svg+xml	etag:%22742-673ec38b-f6fe42d50e9590d3;gz%22	https://html.storebuild.shop/tecza-prv/tecza/assets/img/step/step-icon4.svg	D:/techHive/html.storebuild.shop/tecza-prv/tecza/assets/img/step/step-icon4.svg	(from https://html.storebuild.shop/tecza-prv/tecza/index-5.html)
10:31:51	46125/46125	---M--	200	added ('OK')	image/jpeg	etag:%22b42d-673ec38b-bb84dee4858e34ab;;;%22	https://html.storebuild.shop/tecza-prv/tecza/assets/img/choose-us/choose-us-5-img.jpg	D:/techHive/html.storebuild.shop/tecza-prv/tecza/assets/img/choose-us/choose-us-5-img.jpg	(from https://html.storebuild.shop/tecza-prv/tecza/index-5.html)
10:31:51	5416/5416	---M--	200	added ('OK')	image/jpeg	etag:%221528-673ec38b-83a635d7b34d9638;;;%22	https://html.storebuild.shop/tecza-prv/tecza/assets/img/choose-us/choose-us-5-grow.jpg	D:/techHive/html.storebuild.shop/tecza-prv/tecza/assets/img/choose-us/choose-us-5-grow.jpg	(from https://html.storebuild.shop/tecza-prv/tecza/index-5.html)
10:31:52	32305/32305	---M--	200	added ('OK')	image/jpeg	etag:%227e31-673ec38b-5adb3047a11f3218;;;%22	https://html.storebuild.shop/tecza-prv/tecza/assets/img/contact/contact-5-bg.jpg	D:/techHive/html.storebuild.shop/tecza-prv/tecza/assets/img/contact/contact-5-bg.jpg	(from https://html.storebuild.shop/tecza-prv/tecza/index-5.html)
10:31:52	63836/63836	---M--	200	added ('OK')	image/jpeg	etag:%22f95c-673ec38b-ac14eea4334930f7;;;%22	https://html.storebuild.shop/tecza-prv/tecza/assets/img/contact/contact-5-img.jpg	D:/techHive/html.storebuild.shop/tecza-prv/tecza/assets/img/contact/contact-5-img.jpg	(from https://html.storebuild.shop/tecza-prv/tecza/index-5.html)
10:31:53	31788/31788	---M--	200	added ('OK')	image/png	etag:%227c2c-673ec38b-55142ddd3bb25fd5;;;%22	https://html.storebuild.shop/tecza-prv/tecza/assets/img/testimonial/testimonial-5-bg-shpe.png	D:/techHive/html.storebuild.shop/tecza-prv/tecza/assets/img/testimonial/testimonial-5-bg-shpe.png	(from https://html.storebuild.shop/tecza-prv/tecza/index-5.html)
10:31:53	258890/258890	---M--	200	added ('OK')	image/png	etag:%223f34a-673ec38b-462cc63ce38f63e0;;;%22	https://html.storebuild.shop/tecza-prv/tecza/assets/img/contact/contact-5-man-shape.png	D:/techHive/html.storebuild.shop/tecza-prv/tecza/assets/img/contact/contact-5-man-shape.png	(from https://html.storebuild.shop/tecza-prv/tecza/index-5.html)
10:31:54	27535/27535	---M--	200	added ('OK')	image/png	etag:%226b8f-673ec38b-7ae981c884ce80f3;;;%22	https://html.storebuild.shop/tecza-prv/tecza/assets/img/testimonial/testimonial-5-thumb1.png	D:/techHive/html.storebuild.shop/tecza-prv/tecza/assets/img/testimonial/testimonial-5-thumb1.png	(from https://html.storebuild.shop/tecza-prv/tecza/index-5.html)
10:31:54	888/888	---M-Z	200	added ('OK')	image/svg+xml	etag:%22378-673ec38b-cf3a6ebfa3e5008e;gz%22	https://html.storebuild.shop/tecza-prv/tecza/assets/img/testimonial/testi-quote-icon.svg	D:/techHive/html.storebuild.shop/tecza-prv/tecza/assets/img/testimonial/testi-quote-icon.svg	(from https://html.storebuild.shop/tecza-prv/tecza/index-5.html)
10:31:54	5158/5158	---M--	200	added ('OK')	image/png	etag:%221426-673ec38b-dab4d8cb6afc9b1a;;;%22	https://html.storebuild.shop/tecza-prv/tecza/assets/img/testimonial/testimonial-shape.png	D:/techHive/html.storebuild.shop/tecza-prv/tecza/assets/img/testimonial/testimonial-shape.png	(from https://html.storebuild.shop/tecza-prv/tecza/index-5.html)
10:31:54	29568/29568	---M--	200	added ('OK')	image/png	etag:%227380-673ec38b-7699a2fb5157bc78;;;%22	https://html.storebuild.shop/tecza-prv/tecza/assets/img/testimonial/testimonial-5-thumb2.png	D:/techHive/html.storebuild.shop/tecza-prv/tecza/assets/img/testimonial/testimonial-5-thumb2.png	(from https://html.storebuild.shop/tecza-prv/tecza/index-5.html)
10:31:54	15336/15336	---M--	200	added ('OK')	image/png	etag:%223be8-673ec38b-64d63d320d286a24;;;%22	https://html.storebuild.shop/tecza-prv/tecza/assets/img/benifit/benifit-5-bg-shape1.png	D:/techHive/html.storebuild.shop/tecza-prv/tecza/assets/img/benifit/benifit-5-bg-shape1.png	(from https://html.storebuild.shop/tecza-prv/tecza/index-5.html)
10:31:55	38016/38016	---M--	200	added ('OK')	image/png	etag:%229480-673ec38b-20b46818db9c26f0;;;%22	https://html.storebuild.shop/tecza-prv/tecza/assets/img/benifit/benifit-5-bg-shape2.png	D:/techHive/html.storebuild.shop/tecza-prv/tecza/assets/img/benifit/benifit-5-bg-shape2.png	(from https://html.storebuild.shop/tecza-prv/tecza/index-5.html)
10:31:55	3186/3186	---M--	200	added ('OK')	image/png	etag:%22c72-673ec38b-1ae48e0e20efd615;;;%22	https://html.storebuild.shop/tecza-prv/tecza/assets/img/benifit/benifit-5-bg-shape3.png	D:/techHive/html.storebuild.shop/tecza-prv/tecza/assets/img/benifit/benifit-5-bg-shape3.png	(from https://html.storebuild.shop/tecza-prv/tecza/index-5.html)
10:31:55	1602/1602	---M-Z	200	added ('OK')	image/svg+xml	etag:%22642-673ec38b-97be1c9cadf0bcd1;gz%22	https://html.storebuild.shop/tecza-prv/tecza/assets/img/benifit/benifit-5-icon.svg	D:/techHive/html.storebuild.shop/tecza-prv/tecza/assets/img/benifit/benifit-5-icon.svg	(from https://html.storebuild.shop/tecza-prv/tecza/index-5.html)
10:31:56	1442/1442	---M-Z	200	added ('OK')	image/svg+xml	etag:%225a2-673ec38b-1400e6157d5c8af6;gz%22	https://html.storebuild.shop/tecza-prv/tecza/assets/img/benifit/benifit-5-btn-icon.svg	D:/techHive/html.storebuild.shop/tecza-prv/tecza/assets/img/benifit/benifit-5-btn-icon.svg	(from https://html.storebuild.shop/tecza-prv/tecza/index-5.html)
10:31:56	20397/20397	---M--	200	added ('OK')	image/jpeg	etag:%224fad-673ec38b-eb612e99511403f3;;;%22	https://html.storebuild.shop/tecza-prv/tecza/assets/img/benifit/benifit-5-img1.jpg	D:/techHive/html.storebuild.shop/tecza-prv/tecza/assets/img/benifit/benifit-5-img1.jpg	(from https://html.storebuild.shop/tecza-prv/tecza/index-5.html)
10:31:57	19670/19670	---M--	200	added ('OK')	image/jpeg	etag:%224cd6-673ec38b-708c4af61e3271d;;;%22	https://html.storebuild.shop/tecza-prv/tecza/assets/img/benifit/benifit-5-img2.jpg	D:/techHive/html.storebuild.shop/tecza-prv/tecza/assets/img/benifit/benifit-5-img2.jpg	(from https://html.storebuild.shop/tecza-prv/tecza/index-5.html)
10:31:57	16650/16650	---M--	200	added ('OK')	image/jpeg	etag:%22410a-673ec38b-1348501de6466218;;;%22	https://html.storebuild.shop/tecza-prv/tecza/assets/img/blog/blog-5-img1.jpg	D:/techHive/html.storebuild.shop/tecza-prv/tecza/assets/img/blog/blog-5-img1.jpg	(from https://html.storebuild.shop/tecza-prv/tecza/index-5.html)
10:31:58	13211/13211	---M--	200	added ('OK')	image/jpeg	etag:%22339b-673ec38b-c5d27ce9bad62445;;;%22	https://html.storebuild.shop/tecza-prv/tecza/assets/img/blog/blog-5-img2.jpg	D:/techHive/html.storebuild.shop/tecza-prv/tecza/assets/img/blog/blog-5-img2.jpg	(from https://html.storebuild.shop/tecza-prv/tecza/index-5.html)
10:31:58	222454/222454	---M--	200	added ('OK')	image/png	etag:%22364f6-673ec38b-9dc0dfb1f6ca905d;;;%22	https://html.storebuild.shop/tecza-prv/tecza/assets/img/feature/feature-5-thumb.png	D:/techHive/html.storebuild.shop/tecza-prv/tecza/assets/img/feature/feature-5-thumb.png	(from https://html.storebuild.shop/tecza-prv/tecza/index-5.html)
10:31:58	17006/17006	---M--	200	added ('OK')	image/jpeg	etag:%22426e-673ec38b-95fd1e8c395b3d88;;;%22	https://html.storebuild.shop/tecza-prv/tecza/assets/img/blog/blog-5-img3.jpg	D:/techHive/html.storebuild.shop/tecza-prv/tecza/assets/img/blog/blog-5-img3.jpg	(from https://html.storebuild.shop/tecza-prv/tecza/index-5.html)
10:31:59	3213/3213	---M--	200	added ('OK')	image/png	etag:%22c8d-673ec38b-664d65980334c81e;;;%22	https://html.storebuild.shop/tecza-prv/tecza/assets/img/subscribe/subscribe-5-bg-shape.png	D:/techHive/html.storebuild.shop/tecza-prv/tecza/assets/img/subscribe/subscribe-5-bg-shape.png	(from https://html.storebuild.shop/tecza-prv/tecza/index-5.html)
10:31:59	2859/2859	---M--	200	added ('OK')	image/png	etag:%22b2b-673ec38b-d1f682eb6d17e389;;;%22	https://html.storebuild.shop/tecza-prv/tecza/assets/img/subscribe/subscribe-3-bottom-shape3.png	D:/techHive/html.storebuild.shop/tecza-prv/tecza/assets/img/subscribe/subscribe-3-bottom-shape3.png	(from https://html.storebuild.shop/tecza-prv/tecza/index-5.html)
10:32:00	12869/12869	---M--	200	added ('OK')	image/jpeg	etag:%223245-673ec38b-3404236e50e68d52;;;%22	https://html.storebuild.shop/tecza-prv/tecza/assets/img/shop/product-details-bag-img.jpg	D:/techHive/html.storebuild.shop/tecza-prv/tecza/assets/img/shop/product-details-bag-img.jpg	(from https://html.storebuild.shop/tecza-prv/tecza/shop-details.html)
10:32:00	10944/10944	---M--	200	added ('OK')	image/png	etag:%222ac0-673ec38b-a3e7f71d485b770;;;%22	https://html.storebuild.shop/tecza-prv/tecza/assets/img/shop/product-details-reveiw.png	D:/techHive/html.storebuild.shop/tecza-prv/tecza/assets/img/shop/product-details-reveiw.png	(from https://html.storebuild.shop/tecza-prv/tecza/shop-details.html)
10:32:00	3128/3128	---M--	200	added ('OK')	image/jpeg	etag:%22c38-673ec38b-9ebb7d3367afdc0d;;;%22	https://html.storebuild.shop/tecza-prv/tecza/assets/img/shop/product-details-sm-2.jpg	D:/techHive/html.storebuild.shop/tecza-prv/tecza/assets/img/shop/product-details-sm-2.jpg	(from https://html.storebuild.shop/tecza-prv/tecza/cart.html)
10:32:00	3840/3840	---M--	200	added ('OK')	image/jpeg	etag:%22f00-673ec38b-861dc1f2f25549a5;;;%22	https://html.storebuild.shop/tecza-prv/tecza/assets/img/shop/product-details-sm-3.jpg	D:/techHive/html.storebuild.shop/tecza-prv/tecza/assets/img/shop/product-details-sm-3.jpg	(from https://html.storebuild.shop/tecza-prv/tecza/cart.html)
10:32:01	2184/2184	---M--	200	added ('OK')	image/png	etag:%22888-673ec38b-feca6fb05675862c;;;%22	https://html.storebuild.shop/tecza-prv/tecza/assets/img/product/payment.png	D:/techHive/html.storebuild.shop/tecza-prv/tecza/assets/img/product/payment.png	(from https://html.storebuild.shop/tecza-prv/tecza/checkout.html)
10:32:01	15947/15947	---M--	200	added ('OK')	image/jpeg	etag:%223e4b-673ec38b-2f5c3cda89b70224;;;%22	https://html.storebuild.shop/tecza-prv/tecza/assets/img/service/service-details-price.jpg	D:/techHive/html.storebuild.shop/tecza-prv/tecza/assets/img/service/service-details-price.jpg	(from https://html.storebuild.shop/tecza-prv/tecza/service-details.html)
10:32:01	2118/2118	---M-Z	200	added ('OK')	image/svg+xml	etag:%22846-673ec38b-2351c963ac6f05ea;gz%22	https://html.storebuild.shop/tecza-prv/tecza/assets/img/service/service-details-calll-icon.svg	D:/techHive/html.storebuild.shop/tecza-prv/tecza/assets/img/service/service-details-calll-icon.svg	(from https://html.storebuild.shop/tecza-prv/tecza/service-details.html)
10:32:02	38167/38167	---M--	200	added ('OK')	image/jpeg	etag:%229517-673ec38b-ed76cd4db0428877;;;%22	https://html.storebuild.shop/tecza-prv/tecza/assets/img/service/service-details-img.jpg	D:/techHive/html.storebuild.shop/tecza-prv/tecza/assets/img/service/service-details-img.jpg	(from https://html.storebuild.shop/tecza-prv/tecza/service-details.html)
10:32:02	14516/14516	---M--	200	added ('OK')	image/jpeg	etag:%2238b4-673ec38b-475c5ecacb2a6456;;;%22	https://html.storebuild.shop/tecza-prv/tecza/assets/img/team/team-details-bg.jpg	D:/techHive/html.storebuild.shop/tecza-prv/tecza/assets/img/team/team-details-bg.jpg	(from https://html.storebuild.shop/tecza-prv/tecza/team-details.html)
10:32:02	25102/25102	---M--	200	added ('OK')	image/jpeg	etag:%22620e-673ec38b-8213530a1280aa9d;;;%22	https://html.storebuild.shop/tecza-prv/tecza/assets/img/team/team-details-img.jpg	D:/techHive/html.storebuild.shop/tecza-prv/tecza/assets/img/team/team-details-img.jpg	(from https://html.storebuild.shop/tecza-prv/tecza/team-details.html)
10:32:03	43989/43989	---M--	200	added ('OK')	image/jpeg	etag:%22abd5-673ec38b-4f612069a04cb8eb;;;%22	https://html.storebuild.shop/tecza-prv/tecza/assets/img/blog/blog-sidebar-11.jpg	D:/techHive/html.storebuild.shop/tecza-prv/tecza/assets/img/blog/blog-sidebar-11.jpg	(from https://html.storebuild.shop/tecza-prv/tecza/blog-details.html)
10:32:03	13998/13998	---M--	200	added ('OK')	image/jpeg	etag:%2236ae-673ec38b-e89801cb7b892719;;;%22	https://html.storebuild.shop/tecza-prv/tecza/assets/img/blog/postbox-thumb1.jpg	D:/techHive/html.storebuild.shop/tecza-prv/tecza/assets/img/blog/postbox-thumb1.jpg	(from https://html.storebuild.shop/tecza-prv/tecza/blog-details.html)
10:32:03	19504/19504	---M--	200	added ('OK')	image/jpeg	etag:%224c30-673ec38b-77fee16ec84b5de7;;;%22	https://html.storebuild.shop/tecza-prv/tecza/assets/img/blog/postbox-thumb2.jpg	D:/techHive/html.storebuild.shop/tecza-prv/tecza/assets/img/blog/postbox-thumb2.jpg	(from https://html.storebuild.shop/tecza-prv/tecza/blog-details.html)
10:32:04	889/889	---M-Z	200	added ('OK')	image/svg+xml	etag:%22379-673ec38b-1d7cbe875e2c0944;gz%22	https://html.storebuild.shop/tecza-prv/tecza/assets/img/blog/blog-code.svg	D:/techHive/html.storebuild.shop/tecza-prv/tecza/assets/img/blog/blog-code.svg	(from https://html.storebuild.shop/tecza-prv/tecza/blog-details.html)
10:32:04	22658/22658	---M--	200	added ('OK')	image/png	etag:%225882-673ec38b-2cb3bbc5ec85eb35;;;%22	https://html.storebuild.shop/tecza-prv/tecza/assets/img/blog/blog-details-4.png	D:/techHive/html.storebuild.shop/tecza-prv/tecza/assets/img/blog/blog-details-4.png	(from https://html.storebuild.shop/tecza-prv/tecza/blog-details.html)
10:32:04	4405/4405	---M--	200	added ('OK')	image/jpeg	etag:%221135-673ec38b-9eec25b76b9cfc3f;;;%22	https://html.storebuild.shop/tecza-prv/tecza/assets/img/blog/details-sm-1-1.jpg	D:/techHive/html.storebuild.shop/tecza-prv/tecza/assets/img/blog/details-sm-1-1.jpg	(from https://html.storebuild.shop/tecza-prv/tecza/blog-details.html)
10:32:04	3568/3568	---M--	200	added ('OK')	image/jpeg	etag:%22df0-673ec38b-2542121f70130cd8;;;%22	https://html.storebuild.shop/tecza-prv/tecza/assets/img/blog/details-sm-1-2.jpg	D:/techHive/html.storebuild.shop/tecza-prv/tecza/assets/img/blog/details-sm-1-2.jpg	(from https://html.storebuild.shop/tecza-prv/tecza/blog-details.html)
10:32:05	3303/3303	---M--	200	added ('OK')	image/jpeg	etag:%22ce7-673ec38b-d8717d119d350d25;;;%22	https://html.storebuild.shop/tecza-prv/tecza/assets/img/blog/details-sm-1-3.jpg	D:/techHive/html.storebuild.shop/tecza-prv/tecza/assets/img/blog/details-sm-1-3.jpg	(from https://html.storebuild.shop/tecza-prv/tecza/blog-details.html)
10:32:05	17370/17370	---M--	200	added ('OK')	image/jpeg	etag:%2243da-673ec38b-9a13d42d4600090f;;;%22	https://html.storebuild.shop/tecza-prv/tecza/assets/img/service/service-2-img4.jpg	D:/techHive/html.storebuild.shop/tecza-prv/tecza/assets/img/service/service-2-img4.jpg	(from https://html.storebuild.shop/tecza-prv/tecza/service.html)
10:32:05	18862/18862	---M--	200	added ('OK')	image/jpeg	etag:%2249ae-673ec38b-efa59d33791eede4;;;%22	https://html.storebuild.shop/tecza-prv/tecza/assets/img/service/service-2-img5.jpg	D:/techHive/html.storebuild.shop/tecza-prv/tecza/assets/img/service/service-2-img5.jpg	(from https://html.storebuild.shop/tecza-prv/tecza/service.html)
10:32:06	15191/15191	---M--	200	added ('OK')	image/jpeg	etag:%223b57-673ec38b-64d55da4510883c9;;;%22	https://html.storebuild.shop/tecza-prv/tecza/assets/img/service/service-2-img6.jpg	D:/techHive/html.storebuild.shop/tecza-prv/tecza/assets/img/service/service-2-img6.jpg	(from https://html.storebuild.shop/tecza-prv/tecza/service.html)
10:32:06	21095/21095	---M--	200	added ('OK')	image/jpeg	etag:%225267-673ec38b-cf3f1c8aebb1c4a0;;;%22	https://html.storebuild.shop/tecza-prv/tecza/assets/img/project/project-img5.jpg	D:/techHive/html.storebuild.shop/tecza-prv/tecza/assets/img/project/project-img5.jpg	(from https://html.storebuild.shop/tecza-prv/tecza/portfolio.html)
10:32:06	26514/26514	---M--	200	added ('OK')	image/jpeg	etag:%226792-673ec38b-30846f82c2722cc3;;;%22	https://html.storebuild.shop/tecza-prv/tecza/assets/img/project/project-img6.jpg	D:/techHive/html.storebuild.shop/tecza-prv/tecza/assets/img/project/project-img6.jpg	(from https://html.storebuild.shop/tecza-prv/tecza/portfolio.html)
10:32:07	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074bd6-38a54ccda54449fb;gz%22	https://html.storebuild.shop/tecza-prv/tecza/e	D:/techHive/html.storebuild.shop/tecza-prv/tecza/e	(from https://html.storebuild.shop/tecza-prv/tecza/assets/js/swiper-bundle.js)
10:32:07	4511/4511	---M-Z	404	error ('Not%20Found')	text/html	etag:%22119f-68074bd6-38a54ccda54449fb;gz%22	https://html.storebuild.shop/tecza-prv/tecza/a.params.url	D:/techHive/html.storebuild.shop/tecza-prv/tecza/a.params.url	(from https://html.storebuild.shop/tecza-prv/tecza/assets/js/swiper-bundle.js)
10:32:08	20942/20942	---M--	200	added ('OK')	image/jpeg	etag:%2251ce-673ec38b-4c944bf5ad7ffd38;;;%22	https://html.storebuild.shop/tecza-prv/tecza/assets/img/team/team-3-img4.jpg	D:/techHive/html.storebuild.shop/tecza-prv/tecza/assets/img/team/team-3-img4.jpg	(from https://html.storebuild.shop/tecza-prv/tecza/team.html)
10:32:08	27357/27357	---M--	200	added ('OK')	image/jpeg	etag:%226add-673ec38b-db61d9438f6caca3;;;%22	https://html.storebuild.shop/tecza-prv/tecza/assets/img/team/team-3-img5.jpg	D:/techHive/html.storebuild.shop/tecza-prv/tecza/assets/img/team/team-3-img5.jpg	(from https://html.storebuild.shop/tecza-prv/tecza/team.html)
10:32:09	34939/34939	---M--	200	added ('OK')	image/png	etag:%22887b-673ec38b-4b57202912b416;;;%22	https://html.storebuild.shop/tecza-prv/tecza/assets/img/testimonial/testimonial-5-thumb3.png	D:/techHive/html.storebuild.shop/tecza-prv/tecza/assets/img/testimonial/testimonial-5-thumb3.png	(from https://html.storebuild.shop/tecza-prv/tecza/testimonials.html)
10:32:09	21432/21432	---M--	200	added ('OK')	image/jpeg	etag:%2253b8-673ec38b-dc90df385983c785;;;%22	https://html.storebuild.shop/tecza-prv/tecza/assets/img/team/team-3-img6.jpg	D:/techHive/html.storebuild.shop/tecza-prv/tecza/assets/img/team/team-3-img6.jpg	(from https://html.storebuild.shop/tecza-prv/tecza/team.html)
10:32:10	31094/31094	---M--	200	added ('OK')	image/png	etag:%227976-673ec38b-3c63a27bf5867edb;;;%22	https://html.storebuild.shop/tecza-prv/tecza/assets/img/testimonial/testimonial-5-thumb4.png	D:/techHive/html.storebuild.shop/tecza-prv/tecza/assets/img/testimonial/testimonial-5-thumb4.png	(from https://html.storebuild.shop/tecza-prv/tecza/testimonials.html)
10:32:10	638/638	---M-Z	200	added ('OK')	image/svg+xml	etag:%2227e-673ec38b-e734a3ab4325c4d0;gz%22	https://html.storebuild.shop/tecza-prv/tecza/assets/img/portfolio/portfolio-details-icon.svg	D:/techHive/html.storebuild.shop/tecza-prv/tecza/assets/img/portfolio/portfolio-details-icon.svg	(from https://html.storebuild.shop/tecza-prv/tecza/portfolio-details.html)
10:32:10	48577/48577	---M--	200	added ('OK')	image/jpeg	etag:%22bdc1-673ec38b-d76d0ef14f75eb8f;;;%22	https://html.storebuild.shop/tecza-prv/tecza/assets/img/portfolio/portfolio-details-img.jpg	D:/techHive/html.storebuild.shop/tecza-prv/tecza/assets/img/portfolio/portfolio-details-img.jpg	(from https://html.storebuild.shop/tecza-prv/tecza/portfolio-details.html)
10:32:11	29717/29717	---M--	200	added ('OK')	image/jpeg	etag:%227415-673ec38b-6f6bca41dc3a6b30;;;%22	https://html.storebuild.shop/tecza-prv/tecza/assets/img/portfolio/portfolio-details-thumb1.jpg	D:/techHive/html.storebuild.shop/tecza-prv/tecza/assets/img/portfolio/portfolio-details-thumb1.jpg	(from https://html.storebuild.shop/tecza-prv/tecza/portfolio-details.html)
10:32:11	27137/27137	---M--	200	added ('OK')	image/jpeg	etag:%226a01-673ec38b-9bda63b53424210c;;;%22	https://html.storebuild.shop/tecza-prv/tecza/assets/img/portfolio/portfolio-details-thum2.jpg	D:/techHive/html.storebuild.shop/tecza-prv/tecza/assets/img/portfolio/portfolio-details-thum2.jpg	(from https://html.storebuild.shop/tecza-prv/tecza/portfolio-details.html)
10:32:11	609/609	---M-Z	200	added ('OK')	image/svg+xml	etag:%22261-673ec38b-3ae5fbedc8d3301f;gz%22	https://html.storebuild.shop/tecza-prv/tecza/assets/img/portfolio/portfolio-details-menu-icon.svg	D:/techHive/html.storebuild.shop/tecza-prv/tecza/assets/img/portfolio/portfolio-details-menu-icon.svg	(from https://html.storebuild.shop/tecza-prv/tecza/portfolio-details.html)
10:32:12	40401/40401	---M--	200	added ('OK')	image/jpeg	etag:%229dd1-673ec38b-3c6d0cc2ea5f5f72;;;%22	https://html.storebuild.shop/tecza-prv/tecza/assets/img/faq/faq-inner-thumb.jpg	D:/techHive/html.storebuild.shop/tecza-prv/tecza/assets/img/faq/faq-inner-thumb.jpg	(from https://html.storebuild.shop/tecza-prv/tecza/faq.html)
10:32:12	115847/115847	---M--	200	added ('OK')	image/png	etag:%221c487-673ec38b-58c84fd93fb62eb1;;;%22	https://html.storebuild.shop/tecza-prv/tecza/assets/img/error/error.png	D:/techHive/html.storebuild.shop/tecza-prv/tecza/assets/img/error/error.png	(from https://html.storebuild.shop/tecza-prv/tecza/error.html)
10:32:12	19128/19128	---M--	200	added ('OK')	image/jpeg	etag:%224ab8-673ec38b-a2f07f8585a0ab49;;;%22	https://html.storebuild.shop/tecza-prv/tecza/assets/img/blog/blog4.jpg	D:/techHive/html.storebuild.shop/tecza-prv/tecza/assets/img/blog/blog4.jpg	(from https://html.storebuild.shop/tecza-prv/tecza/blog.html)
